-20.0,-29.91285915027122
-17.894736842105264,-23.28997493932637
-15.789473684210527,-10.785566999715194
-13.68421052631579,-9.581186492661566
-11.578947368421053,-8.194871221503048
-9.473684210526317,-6.3518358548726965
-7.368421052631579,-14.313821331948724
-5.2631578947368425,-7.5671441269981266
-3.157894736842106,-2.9945528692348056
-1.05263157894737,-0.2638431623602635
1.0526315789473664,-0.40531467080232453
3.1578947368421026,12.023754404883391
5.2631578947368425,-3.168432649358138
7.368421052631579,9.314971665769153
9.473684210526315,14.996121068291771
11.578947368421051,20.07704601931641
13.684210526315788,5.209739324629858
15.789473684210527,17.708111482520806
17.89473684210526,15.038968679750045
20.0,18.74098222484749
